id,studentId,studentName,date,status,reason
ATT004441,STU018,Kritika Patel,2025-01-06,Absent,No reason provided
ATT004442,STU018,Kritika Patel,2025-01-07,Present,
ATT004443,STU018,Kritika Patel,2025-01-08,Present,
ATT004444,STU018,Kritika Patel,2025-01-09,Present,
ATT004445,STU018,Kritika Patel,2025-01-10,Absent,No reason provided
ATT004446,STU018,Kritika Patel,2025-01-13,Present,
ATT004447,STU018,Kritika Patel,2025-01-14,Absent,Family emergency
ATT004448,STU018,Kritika Patel,2025-01-15,Present,
ATT004449,STU018,Kritika Patel,2025-01-16,Absent,Family emergency
ATT004450,STU018,Kritika Patel,2025-01-17,Present,
ATT004451,STU018,Kritika Patel,2025-01-20,Present,
ATT004452,STU018,Kritika Patel,2025-01-21,Present,
ATT004453,STU018,Kritika Patel,2025-01-22,Present,
ATT004454,STU018,Kritika Patel,2025-01-23,Present,
ATT004455,STU018,Kritika Patel,2025-01-24,Present,
ATT004456,STU018,Kritika Patel,2025-01-27,Present,
ATT004457,STU018,Kritika Patel,2025-01-28,Late,Weather
ATT004458,STU018,Kritika Patel,2025-01-29,Present,
ATT004459,STU018,Kritika Patel,2025-01-30,Present,
ATT004460,STU018,Kritika Patel,2025-01-31,Present,
ATT004461,STU018,Kritika Patel,2025-02-03,Present,
ATT004462,STU018,Kritika Patel,2025-02-04,Absent,No reason provided
ATT004463,STU018,Kritika Patel,2025-02-05,Present,
ATT004464,STU018,Kritika Patel,2025-02-06,Present,
ATT004465,STU018,Kritika Patel,2025-02-07,Present,
ATT004466,STU018,Kritika Patel,2025-02-10,Absent,Family emergency
ATT004467,STU018,Kritika Patel,2025-02-11,Present,
ATT004468,STU018,Kritika Patel,2025-02-12,Present,
ATT004469,STU018,Kritika Patel,2025-02-13,Present,
ATT004470,STU018,Kritika Patel,2025-02-14,Present,
ATT004471,STU018,Kritika Patel,2025-02-17,Present,
ATT004472,STU018,Kritika Patel,2025-02-18,Late,Family issue
ATT004473,STU018,Kritika Patel,2025-02-19,Present,
ATT004474,STU018,Kritika Patel,2025-02-20,Present,
ATT004475,STU018,Kritika Patel,2025-02-21,Present,
ATT004476,STU018,Kritika Patel,2025-02-24,Late,Family issue
ATT004477,STU018,Kritika Patel,2025-02-25,Present,
ATT004478,STU018,Kritika Patel,2025-02-26,Present,
ATT004479,STU018,Kritika Patel,2025-02-27,Present,
ATT004480,STU018,Kritika Patel,2025-02-28,Late,Transportation delay
ATT004481,STU018,Kritika Patel,2025-03-03,Present,
ATT004482,STU018,Kritika Patel,2025-03-04,Present,
ATT004483,STU018,Kritika Patel,2025-03-05,Present,
ATT004484,STU018,Kritika Patel,2025-03-06,Present,
ATT004485,STU018,Kritika Patel,2025-03-07,Absent,No reason provided
ATT004486,STU018,Kritika Patel,2025-03-10,Late,Overslept
ATT004487,STU018,Kritika Patel,2025-03-11,Present,
ATT004488,STU018,Kritika Patel,2025-03-12,Present,
ATT004489,STU018,Kritika Patel,2025-03-13,Absent,No reason provided
ATT004490,STU018,Kritika Patel,2025-03-14,Present,
ATT004491,STU018,Kritika Patel,2025-03-17,Present,
ATT004492,STU018,Kritika Patel,2025-03-18,Late,Overslept
ATT004493,STU018,Kritika Patel,2025-03-19,Present,
ATT004494,STU018,Kritika Patel,2025-03-20,Present,
ATT004495,STU018,Kritika Patel,2025-03-21,Present,
ATT004496,STU018,Kritika Patel,2025-03-24,Present,
ATT004497,STU018,Kritika Patel,2025-03-25,Present,
ATT004498,STU018,Kritika Patel,2025-03-26,Present,
ATT004499,STU018,Kritika Patel,2025-03-27,Present,
ATT004500,STU018,Kritika Patel,2025-03-28,Absent,No reason provided
ATT004501,STU018,Kritika Patel,2025-03-31,Present,
ATT004502,STU018,Kritika Patel,2025-04-01,Present,
ATT004503,STU018,Kritika Patel,2025-04-02,Present,
ATT004504,STU018,Kritika Patel,2025-04-03,Absent,No reason provided
ATT004505,STU018,Kritika Patel,2025-04-04,Present,
ATT004506,STU018,Kritika Patel,2025-04-07,Present,
ATT004507,STU018,Kritika Patel,2025-04-08,Late,Family issue
ATT004508,STU018,Kritika Patel,2025-04-09,Present,
ATT004509,STU018,Kritika Patel,2025-04-10,Present,
ATT004510,STU018,Kritika Patel,2025-04-11,Present,
ATT004511,STU018,Kritika Patel,2025-04-14,Present,
ATT004512,STU018,Kritika Patel,2025-04-15,Present,
ATT004513,STU018,Kritika Patel,2025-04-16,Present,
ATT004514,STU018,Kritika Patel,2025-04-17,Present,
ATT004515,STU018,Kritika Patel,2025-04-18,Late,Overslept
ATT004516,STU018,Kritika Patel,2025-04-21,Present,
ATT004517,STU018,Kritika Patel,2025-04-22,Present,
ATT004518,STU018,Kritika Patel,2025-04-23,Present,
ATT004519,STU018,Kritika Patel,2025-04-24,Present,
ATT004520,STU018,Kritika Patel,2025-04-25,Present,
ATT004521,STU018,Kritika Patel,2025-04-28,Present,
ATT004522,STU018,Kritika Patel,2025-04-29,Present,
ATT004523,STU018,Kritika Patel,2025-04-30,Absent,Transportation issue
ATT004524,STU018,Kritika Patel,2025-05-01,Present,
ATT004525,STU018,Kritika Patel,2025-05-02,Absent,Family emergency
ATT004526,STU018,Kritika Patel,2025-05-05,Present,
ATT004527,STU018,Kritika Patel,2025-05-06,Present,
ATT004528,STU018,Kritika Patel,2025-05-07,Present,
ATT004529,STU018,Kritika Patel,2025-05-08,Absent,Sick
ATT004530,STU018,Kritika Patel,2025-05-09,Present,
ATT004531,STU018,Kritika Patel,2025-05-12,Present,
ATT004532,STU018,Kritika Patel,2025-05-13,Present,
ATT004533,STU018,Kritika Patel,2025-05-14,Present,
ATT004534,STU018,Kritika Patel,2025-05-15,Present,
ATT004535,STU018,Kritika Patel,2025-05-16,Present,
ATT004536,STU018,Kritika Patel,2025-05-19,Late,Weather
ATT004537,STU018,Kritika Patel,2025-05-20,Present,
ATT004538,STU018,Kritika Patel,2025-05-21,Present,
ATT004539,STU018,Kritika Patel,2025-05-22,Present,
ATT004540,STU018,Kritika Patel,2025-05-23,Present,
ATT004541,STU018,Kritika Patel,2025-05-26,Absent,No reason provided
ATT004542,STU018,Kritika Patel,2025-05-27,Present,
ATT004543,STU018,Kritika Patel,2025-05-28,Late,Weather
ATT004544,STU018,Kritika Patel,2025-05-29,Present,
ATT004545,STU018,Kritika Patel,2025-05-30,Present,
ATT004546,STU018,Kritika Patel,2025-06-02,Present,
ATT004547,STU018,Kritika Patel,2025-06-03,Absent,No reason provided
ATT004548,STU018,Kritika Patel,2025-06-04,Present,
ATT004549,STU018,Kritika Patel,2025-06-05,Present,
ATT004550,STU018,Kritika Patel,2025-06-06,Present,
ATT004551,STU018,Kritika Patel,2025-06-09,Present,
ATT004552,STU018,Kritika Patel,2025-06-10,Late,Family issue
ATT004553,STU018,Kritika Patel,2025-06-11,Present,
ATT004554,STU018,Kritika Patel,2025-06-12,Absent,Sick
ATT004555,STU018,Kritika Patel,2025-06-13,Present,
ATT004556,STU018,Kritika Patel,2025-06-16,Present,
ATT004557,STU018,Kritika Patel,2025-06-17,Present,
ATT004558,STU018,Kritika Patel,2025-06-18,Absent,Family emergency
ATT004559,STU018,Kritika Patel,2025-06-19,Present,
ATT004560,STU018,Kritika Patel,2025-06-20,Present,
ATT004561,STU018,Kritika Patel,2025-06-23,Present,
ATT004562,STU018,Kritika Patel,2025-06-24,Present,
ATT004563,STU018,Kritika Patel,2025-06-25,Present,
ATT004564,STU018,Kritika Patel,2025-06-26,Present,
ATT004565,STU018,Kritika Patel,2025-06-27,Present,
ATT004566,STU018,Kritika Patel,2025-06-30,Present,
ATT004567,STU018,Kritika Patel,2025-07-01,Absent,Family emergency
ATT004568,STU018,Kritika Patel,2025-07-02,Absent,Sick
ATT004569,STU018,Kritika Patel,2025-07-03,Present,
ATT004570,STU018,Kritika Patel,2025-07-04,Present,
ATT004571,STU018,Kritika Patel,2025-07-07,Present,
ATT004572,STU018,Kritika Patel,2025-07-08,Present,
ATT004573,STU018,Kritika Patel,2025-07-09,Present,
ATT004574,STU018,Kritika Patel,2025-07-10,Present,
ATT004575,STU018,Kritika Patel,2025-07-11,Present,
ATT004576,STU018,Kritika Patel,2025-07-14,Present,
ATT004577,STU018,Kritika Patel,2025-07-15,Present,
ATT004578,STU018,Kritika Patel,2025-07-16,Present,
ATT004579,STU018,Kritika Patel,2025-07-17,Present,
ATT004580,STU018,Kritika Patel,2025-07-18,Present,
ATT004581,STU018,Kritika Patel,2025-07-21,Present,
ATT004582,STU018,Kritika Patel,2025-07-22,Present,
ATT004583,STU018,Kritika Patel,2025-07-23,Late,Family issue
ATT004584,STU018,Kritika Patel,2025-07-24,Present,
ATT004585,STU018,Kritika Patel,2025-07-25,Present,
ATT004586,STU018,Kritika Patel,2025-07-28,Absent,Transportation issue
ATT004587,STU018,Kritika Patel,2025-07-29,Present,
ATT004588,STU018,Kritika Patel,2025-07-30,Present,
ATT004589,STU018,Kritika Patel,2025-07-31,Present,
ATT004590,STU018,Kritika Patel,2025-08-01,Present,
ATT004591,STU018,Kritika Patel,2025-08-04,Absent,Transportation issue
ATT004592,STU018,Kritika Patel,2025-08-05,Present,
ATT004593,STU018,Kritika Patel,2025-08-06,Present,
ATT004594,STU018,Kritika Patel,2025-08-07,Absent,No reason provided
ATT004595,STU018,Kritika Patel,2025-08-08,Present,
ATT004596,STU018,Kritika Patel,2025-08-11,Present,
ATT004597,STU018,Kritika Patel,2025-08-12,Absent,Family emergency
ATT004598,STU018,Kritika Patel,2025-08-13,Late,Family issue
ATT004599,STU018,Kritika Patel,2025-08-14,Present,
ATT004600,STU018,Kritika Patel,2025-08-15,Present,
ATT004601,STU018,Kritika Patel,2025-08-18,Present,
ATT004602,STU018,Kritika Patel,2025-08-19,Late,Family issue
ATT004603,STU018,Kritika Patel,2025-08-20,Present,
ATT004604,STU018,Kritika Patel,2025-08-21,Present,
ATT004605,STU018,Kritika Patel,2025-08-22,Present,
ATT004606,STU018,Kritika Patel,2025-08-25,Absent,Transportation issue
ATT004607,STU018,Kritika Patel,2025-08-26,Absent,Transportation issue
ATT004608,STU018,Kritika Patel,2025-08-27,Present,
ATT004609,STU018,Kritika Patel,2025-08-28,Present,
ATT004610,STU018,Kritika Patel,2025-08-29,Present,
ATT004611,STU018,Kritika Patel,2025-09-01,Present,
ATT004612,STU018,Kritika Patel,2025-09-02,Present,
ATT004613,STU018,Kritika Patel,2025-09-03,Present,
ATT004614,STU018,Kritika Patel,2025-09-04,Present,
ATT004615,STU018,Kritika Patel,2025-09-05,Present,
ATT004616,STU018,Kritika Patel,2025-09-08,Present,
ATT004617,STU018,Kritika Patel,2025-09-09,Present,
ATT004618,STU018,Kritika Patel,2025-09-10,Present,
ATT004619,STU018,Kritika Patel,2025-09-11,Present,
ATT004620,STU018,Kritika Patel,2025-09-12,Present,
ATT004621,STU018,Kritika Patel,2025-09-15,Present,
ATT004622,STU018,Kritika Patel,2025-09-16,Present,
ATT004623,STU018,Kritika Patel,2025-09-17,Present,
ATT004624,STU018,Kritika Patel,2025-09-18,Absent,Sick
ATT004625,STU018,Kritika Patel,2025-09-19,Present,
ATT004626,STU018,Kritika Patel,2025-09-22,Present,
ATT004627,STU018,Kritika Patel,2025-09-23,Late,Family issue
ATT004628,STU018,Kritika Patel,2025-09-24,Present,
ATT004629,STU018,Kritika Patel,2025-09-25,Present,
ATT004630,STU018,Kritika Patel,2025-09-26,Present,
ATT004631,STU018,Kritika Patel,2025-09-29,Late,Family issue
ATT004632,STU018,Kritika Patel,2025-09-30,Present,
ATT004633,STU018,Kritika Patel,2025-10-01,Present,
ATT004634,STU018,Kritika Patel,2025-10-02,Present,
ATT004635,STU018,Kritika Patel,2025-10-03,Present,
ATT004636,STU018,Kritika Patel,2025-10-06,Present,
ATT004637,STU018,Kritika Patel,2025-10-07,Late,Transportation delay
ATT004638,STU018,Kritika Patel,2025-10-08,Present,
ATT004639,STU018,Kritika Patel,2025-10-09,Present,
ATT004640,STU018,Kritika Patel,2025-10-10,Absent,Transportation issue
ATT004641,STU018,Kritika Patel,2025-10-13,Late,Weather
ATT004642,STU018,Kritika Patel,2025-10-14,Present,
ATT004643,STU018,Kritika Patel,2025-10-15,Present,
ATT004644,STU018,Kritika Patel,2025-10-16,Present,
ATT004645,STU018,Kritika Patel,2025-10-17,Present,
ATT004646,STU018,Kritika Patel,2025-10-20,Present,
ATT004647,STU018,Kritika Patel,2025-10-21,Absent,Transportation issue
ATT004648,STU018,Kritika Patel,2025-10-22,Present,
ATT004649,STU018,Kritika Patel,2025-10-23,Present,
ATT004650,STU018,Kritika Patel,2025-10-24,Present,
ATT004651,STU018,Kritika Patel,2025-10-27,Late,Transportation delay
ATT004652,STU018,Kritika Patel,2025-10-28,Present,
ATT004653,STU018,Kritika Patel,2025-10-29,Present,
ATT004654,STU018,Kritika Patel,2025-10-30,Present,
ATT004655,STU018,Kritika Patel,2025-10-31,Present,
ATT004656,STU018,Kritika Patel,2025-11-03,Present,
ATT004657,STU018,Kritika Patel,2025-11-04,Present,
ATT004658,STU018,Kritika Patel,2025-11-05,Present,
ATT004659,STU018,Kritika Patel,2025-11-06,Present,
ATT004660,STU018,Kritika Patel,2025-11-07,Present,
ATT004661,STU018,Kritika Patel,2025-11-10,Present,
ATT004662,STU018,Kritika Patel,2025-11-11,Present,
ATT004663,STU018,Kritika Patel,2025-11-12,Absent,Transportation issue
ATT004664,STU018,Kritika Patel,2025-11-13,Absent,No reason provided
ATT004665,STU018,Kritika Patel,2025-11-14,Present,
ATT004666,STU018,Kritika Patel,2025-11-17,Present,
ATT004667,STU018,Kritika Patel,2025-11-18,Present,
ATT004668,STU018,Kritika Patel,2025-11-19,Late,Weather
ATT004669,STU018,Kritika Patel,2025-11-20,Present,
ATT004670,STU018,Kritika Patel,2025-11-21,Present,
ATT004671,STU018,Kritika Patel,2025-11-24,Present,
ATT004672,STU018,Kritika Patel,2025-11-25,Absent,Family emergency
ATT004673,STU018,Kritika Patel,2025-11-26,Absent,Transportation issue
ATT004674,STU018,Kritika Patel,2025-11-27,Present,
ATT004675,STU018,Kritika Patel,2025-11-28,Present,
ATT004676,STU018,Kritika Patel,2025-12-01,Present,
ATT004677,STU018,Kritika Patel,2025-12-02,Late,Weather
ATT004678,STU018,Kritika Patel,2025-12-03,Present,
ATT004679,STU018,Kritika Patel,2025-12-04,Present,
ATT004680,STU018,Kritika Patel,2025-12-05,Present,
ATT004681,STU018,Kritika Patel,2025-12-08,Late,Family issue
ATT004682,STU018,Kritika Patel,2025-12-09,Present,
ATT004683,STU018,Kritika Patel,2025-12-10,Late,Transportation delay
ATT004684,STU018,Kritika Patel,2025-12-11,Present,
ATT004685,STU018,Kritika Patel,2025-12-12,Present,
ATT004686,STU018,Kritika Patel,2025-12-15,Late,Family issue
ATT004687,STU018,Kritika Patel,2025-12-16,Absent,Sick
ATT004688,STU018,Kritika Patel,2025-12-17,Present,
ATT004689,STU018,Kritika Patel,2025-12-18,Present,
ATT004690,STU018,Kritika Patel,2025-12-19,Present,
ATT004691,STU018,Kritika Patel,2025-12-22,Late,Family issue
ATT004692,STU018,Kritika Patel,2025-12-23,Present,
ATT004693,STU018,Kritika Patel,2025-12-24,Present,
ATT004694,STU018,Kritika Patel,2025-12-25,Present,
ATT004695,STU018,Kritika Patel,2025-12-26,Absent,Family emergency
ATT004696,STU018,Kritika Patel,2025-12-29,Late,Family issue
ATT004697,STU018,Kritika Patel,2025-12-30,Present,
ATT004698,STU018,Kritika Patel,2025-12-31,Present,
ATT004699,STU019,Pooja Mehta,2025-01-01,Present,
ATT004700,STU019,Pooja Mehta,2025-01-02,Absent,Sick
ATT004701,STU019,Pooja Mehta,2025-01-03,Present,
ATT004702,STU019,Pooja Mehta,2025-01-06,Late,Transportation delay
ATT004703,STU019,Pooja Mehta,2025-01-07,Present,
ATT004704,STU019,Pooja Mehta,2025-01-08,Present,
ATT004705,STU019,Pooja Mehta,2025-01-09,Absent,No reason provided
ATT004706,STU019,Pooja Mehta,2025-01-10,Absent,Family emergency
ATT004707,STU019,Pooja Mehta,2025-01-13,Present,
ATT004708,STU019,Pooja Mehta,2025-01-14,Present,
ATT004709,STU019,Pooja Mehta,2025-01-15,Present,
ATT004710,STU019,Pooja Mehta,2025-01-16,Absent,Family emergency
ATT004711,STU019,Pooja Mehta,2025-01-17,Late,Weather
ATT004712,STU019,Pooja Mehta,2025-01-20,Present,
ATT004713,STU019,Pooja Mehta,2025-01-21,Absent,No reason provided
ATT004714,STU019,Pooja Mehta,2025-01-22,Present,
ATT004715,STU019,Pooja Mehta,2025-01-23,Present,
ATT004716,STU019,Pooja Mehta,2025-01-24,Absent,No reason provided
ATT004717,STU019,Pooja Mehta,2025-01-27,Late,Overslept
ATT004718,STU019,Pooja Mehta,2025-01-28,Present,
ATT004719,STU019,Pooja Mehta,2025-01-29,Present,
ATT004720,STU019,Pooja Mehta,2025-01-30,Absent,Transportation issue
ATT004721,STU019,Pooja Mehta,2025-01-31,Present,
ATT004722,STU019,Pooja Mehta,2025-02-03,Present,
ATT004723,STU019,Pooja Mehta,2025-02-04,Absent,No reason provided
ATT004724,STU019,Pooja Mehta,2025-02-05,Present,
ATT004725,STU019,Pooja Mehta,2025-02-06,Absent,Transportation issue
ATT004726,STU019,Pooja Mehta,2025-02-07,Present,
ATT004727,STU019,Pooja Mehta,2025-02-10,Present,
ATT004728,STU019,Pooja Mehta,2025-02-11,Present,
ATT004729,STU019,Pooja Mehta,2025-02-12,Present,
ATT004730,STU019,Pooja Mehta,2025-02-13,Present,
ATT004731,STU019,Pooja Mehta,2025-02-14,Present,
ATT004732,STU019,Pooja Mehta,2025-02-17,Absent,Sick
ATT004733,STU019,Pooja Mehta,2025-02-18,Present,
ATT004734,STU019,Pooja Mehta,2025-02-19,Absent,No reason provided
ATT004735,STU019,Pooja Mehta,2025-02-20,Late,Family issue
ATT004736,STU019,Pooja Mehta,2025-02-21,Present,
ATT004737,STU019,Pooja Mehta,2025-02-24,Present,
ATT004738,STU019,Pooja Mehta,2025-02-25,Present,
ATT004739,STU019,Pooja Mehta,2025-02-26,Absent,Transportation issue
ATT004740,STU019,Pooja Mehta,2025-02-27,Present,
ATT004741,STU019,Pooja Mehta,2025-02-28,Absent,No reason provided
ATT004742,STU019,Pooja Mehta,2025-03-03,Present,
ATT004743,STU019,Pooja Mehta,2025-03-04,Present,
ATT004744,STU019,Pooja Mehta,2025-03-05,Absent,No reason provided
ATT004745,STU019,Pooja Mehta,2025-03-06,Present,
ATT004746,STU019,Pooja Mehta,2025-03-07,Present,
ATT004747,STU019,Pooja Mehta,2025-03-10,Present,
ATT004748,STU019,Pooja Mehta,2025-03-11,Present,
ATT004749,STU019,Pooja Mehta,2025-03-12,Present,
ATT004750,STU019,Pooja Mehta,2025-03-13,Present,
ATT004751,STU019,Pooja Mehta,2025-03-14,Absent,Transportation issue
ATT004752,STU019,Pooja Mehta,2025-03-17,Present,
ATT004753,STU019,Pooja Mehta,2025-03-18,Late,Family issue
ATT004754,STU019,Pooja Mehta,2025-03-19,Present,
ATT004755,STU019,Pooja Mehta,2025-03-20,Present,
ATT004756,STU019,Pooja Mehta,2025-03-21,Present,
ATT004757,STU019,Pooja Mehta,2025-03-24,Present,
ATT004758,STU019,Pooja Mehta,2025-03-25,Present,
ATT004759,STU019,Pooja Mehta,2025-03-26,Present,
ATT004760,STU019,Pooja Mehta,2025-03-27,Present,
ATT004761,STU019,Pooja Mehta,2025-03-28,Present,
ATT004762,STU019,Pooja Mehta,2025-03-31,Present,
ATT004763,STU019,Pooja Mehta,2025-04-01,Absent,Family emergency
ATT004764,STU019,Pooja Mehta,2025-04-02,Present,
ATT004765,STU019,Pooja Mehta,2025-04-03,Present,
ATT004766,STU019,Pooja Mehta,2025-04-04,Present,
ATT004767,STU019,Pooja Mehta,2025-04-07,Present,
ATT004768,STU019,Pooja Mehta,2025-04-08,Absent,Sick
ATT004769,STU019,Pooja Mehta,2025-04-09,Present,
ATT004770,STU019,Pooja Mehta,2025-04-10,Present,
ATT004771,STU019,Pooja Mehta,2025-04-11,Present,
ATT004772,STU019,Pooja Mehta,2025-04-14,Present,
ATT004773,STU019,Pooja Mehta,2025-04-15,Present,
ATT004774,STU019,Pooja Mehta,2025-04-16,Absent,No reason provided
ATT004775,STU019,Pooja Mehta,2025-04-17,Present,
ATT004776,STU019,Pooja Mehta,2025-04-18,Present,
ATT004777,STU019,Pooja Mehta,2025-04-21,Present,
ATT004778,STU019,Pooja Mehta,2025-04-22,Present,
ATT004779,STU019,Pooja Mehta,2025-04-23,Present,
ATT004780,STU019,Pooja Mehta,2025-04-24,Present,
ATT004781,STU019,Pooja Mehta,2025-04-25,Present,
ATT004782,STU019,Pooja Mehta,2025-04-28,Present,
ATT004783,STU019,Pooja Mehta,2025-04-29,Present,
ATT004784,STU019,Pooja Mehta,2025-04-30,Present,
ATT004785,STU019,Pooja Mehta,2025-05-01,Present,
ATT004786,STU019,Pooja Mehta,2025-05-02,Present,
ATT004787,STU019,Pooja Mehta,2025-05-05,Present,
ATT004788,STU019,Pooja Mehta,2025-05-06,Present,
ATT004789,STU019,Pooja Mehta,2025-05-07,Present,
ATT004790,STU019,Pooja Mehta,2025-05-08,Present,
ATT004791,STU019,Pooja Mehta,2025-05-09,Present,
ATT004792,STU019,Pooja Mehta,2025-05-12,Present,
ATT004793,STU019,Pooja Mehta,2025-05-13,Present,
ATT004794,STU019,Pooja Mehta,2025-05-14,Present,
ATT004795,STU019,Pooja Mehta,2025-05-15,Present,
ATT004796,STU019,Pooja Mehta,2025-05-16,Present,
ATT004797,STU019,Pooja Mehta,2025-05-19,Present,
ATT004798,STU019,Pooja Mehta,2025-05-20,Present,
ATT004799,STU019,Pooja Mehta,2025-05-21,Present,
ATT004800,STU019,Pooja Mehta,2025-05-22,Present,
ATT004801,STU019,Pooja Mehta,2025-05-23,Absent,Transportation issue
ATT004802,STU019,Pooja Mehta,2025-05-26,Absent,Family emergency
ATT004803,STU019,Pooja Mehta,2025-05-27,Present,
ATT004804,STU019,Pooja Mehta,2025-05-28,Present,
ATT004805,STU019,Pooja Mehta,2025-05-29,Absent,Transportation issue
ATT004806,STU019,Pooja Mehta,2025-05-30,Late,Transportation delay
ATT004807,STU019,Pooja Mehta,2025-06-02,Present,
ATT004808,STU019,Pooja Mehta,2025-06-03,Absent,No reason provided
ATT004809,STU019,Pooja Mehta,2025-06-04,Present,
ATT004810,STU019,Pooja Mehta,2025-06-05,Late,Weather
ATT004811,STU019,Pooja Mehta,2025-06-06,Present,
ATT004812,STU019,Pooja Mehta,2025-06-09,Present,
ATT004813,STU019,Pooja Mehta,2025-06-10,Present,
ATT004814,STU019,Pooja Mehta,2025-06-11,Absent,Family emergency
ATT004815,STU019,Pooja Mehta,2025-06-12,Present,
ATT004816,STU019,Pooja Mehta,2025-06-13,Late,Transportation delay
ATT004817,STU019,Pooja Mehta,2025-06-16,Absent,Family emergency
ATT004818,STU019,Pooja Mehta,2025-06-17,Late,Transportation delay
ATT004819,STU019,Pooja Mehta,2025-06-18,Late,Family issue
ATT004820,STU019,Pooja Mehta,2025-06-19,Present,
ATT004821,STU019,Pooja Mehta,2025-06-20,Present,
ATT004822,STU019,Pooja Mehta,2025-06-23,Present,
ATT004823,STU019,Pooja Mehta,2025-06-24,Present,
ATT004824,STU019,Pooja Mehta,2025-06-25,Present,
ATT004825,STU019,Pooja Mehta,2025-06-26,Present,
ATT004826,STU019,Pooja Mehta,2025-06-27,Late,Weather
ATT004827,STU019,Pooja Mehta,2025-06-30,Present,
ATT004828,STU019,Pooja Mehta,2025-07-01,Present,
ATT004829,STU019,Pooja Mehta,2025-07-02,Late,Overslept
ATT004830,STU019,Pooja Mehta,2025-07-03,Present,
ATT004831,STU019,Pooja Mehta,2025-07-04,Late,Transportation delay
ATT004832,STU019,Pooja Mehta,2025-07-07,Present,
ATT004833,STU019,Pooja Mehta,2025-07-08,Present,
ATT004834,STU019,Pooja Mehta,2025-07-09,Present,
ATT004835,STU019,Pooja Mehta,2025-07-10,Present,
ATT004836,STU019,Pooja Mehta,2025-07-11,Absent,Transportation issue
ATT004837,STU019,Pooja Mehta,2025-07-14,Present,
ATT004838,STU019,Pooja Mehta,2025-07-15,Present,
ATT004839,STU019,Pooja Mehta,2025-07-16,Present,
ATT004840,STU019,Pooja Mehta,2025-07-17,Present,
ATT004841,STU019,Pooja Mehta,2025-07-18,Present,
ATT004842,STU019,Pooja Mehta,2025-07-21,Present,
ATT004843,STU019,Pooja Mehta,2025-07-22,Late,Overslept
ATT004844,STU019,Pooja Mehta,2025-07-23,Present,
ATT004845,STU019,Pooja Mehta,2025-07-24,Present,
ATT004846,STU019,Pooja Mehta,2025-07-25,Present,
ATT004847,STU019,Pooja Mehta,2025-07-28,Absent,Transportation issue
ATT004848,STU019,Pooja Mehta,2025-07-29,Present,
ATT004849,STU019,Pooja Mehta,2025-07-30,Present,
ATT004850,STU019,Pooja Mehta,2025-07-31,Present,
ATT004851,STU019,Pooja Mehta,2025-08-01,Present,
ATT004852,STU019,Pooja Mehta,2025-08-04,Present,
ATT004853,STU019,Pooja Mehta,2025-08-05,Present,
ATT004854,STU019,Pooja Mehta,2025-08-06,Present,
ATT004855,STU019,Pooja Mehta,2025-08-07,Present,
ATT004856,STU019,Pooja Mehta,2025-08-08,Late,Overslept
ATT004857,STU019,Pooja Mehta,2025-08-11,Present,
ATT004858,STU019,Pooja Mehta,2025-08-12,Present,
ATT004859,STU019,Pooja Mehta,2025-08-13,Present,
ATT004860,STU019,Pooja Mehta,2025-08-14,Present,
ATT004861,STU019,Pooja Mehta,2025-08-15,Present,
ATT004862,STU019,Pooja Mehta,2025-08-18,Present,
ATT004863,STU019,Pooja Mehta,2025-08-19,Present,
ATT004864,STU019,Pooja Mehta,2025-08-20,Present,
ATT004865,STU019,Pooja Mehta,2025-08-21,Present,
ATT004866,STU019,Pooja Mehta,2025-08-22,Absent,Transportation issue
ATT004867,STU019,Pooja Mehta,2025-08-25,Absent,Transportation issue
ATT004868,STU019,Pooja Mehta,2025-08-26,Present,
ATT004869,STU019,Pooja Mehta,2025-08-27,Present,
ATT004870,STU019,Pooja Mehta,2025-08-28,Absent,Family emergency
ATT004871,STU019,Pooja Mehta,2025-08-29,Present,
ATT004872,STU019,Pooja Mehta,2025-09-01,Late,Transportation delay
ATT004873,STU019,Pooja Mehta,2025-09-02,Present,
ATT004874,STU019,Pooja Mehta,2025-09-03,Absent,No reason provided
ATT004875,STU019,Pooja Mehta,2025-09-04,Present,
ATT004876,STU019,Pooja Mehta,2025-09-05,Present,
ATT004877,STU019,Pooja Mehta,2025-09-08,Present,
ATT004878,STU019,Pooja Mehta,2025-09-09,Present,
ATT004879,STU019,Pooja Mehta,2025-09-10,Present,
ATT004880,STU019,Pooja Mehta,2025-09-11,Present,
ATT004881,STU019,Pooja Mehta,2025-09-12,Present,
ATT004882,STU019,Pooja Mehta,2025-09-15,Absent,Transportation issue
ATT004883,STU019,Pooja Mehta,2025-09-16,Absent,Transportation issue
ATT004884,STU019,Pooja Mehta,2025-09-17,Present,
ATT004885,STU019,Pooja Mehta,2025-09-18,Present,
ATT004886,STU019,Pooja Mehta,2025-09-19,Absent,Transportation issue
ATT004887,STU019,Pooja Mehta,2025-09-22,Present,
ATT004888,STU019,Pooja Mehta,2025-09-23,Present,
ATT004889,STU019,Pooja Mehta,2025-09-24,Late,Weather
ATT004890,STU019,Pooja Mehta,2025-09-25,Present,
ATT004891,STU019,Pooja Mehta,2025-09-26,Present,
ATT004892,STU019,Pooja Mehta,2025-09-29,Present,
ATT004893,STU019,Pooja Mehta,2025-09-30,Present,
ATT004894,STU019,Pooja Mehta,2025-10-01,Present,
ATT004895,STU019,Pooja Mehta,2025-10-02,Present,
